index_zero_based,part_name,mesh,category,mass_kg,com_part_x_m,com_part_y_m,com_part_z_m,com_export_x_m,com_export_y_m,com_export_z_m,ixx_kg_m2,ixy_kg_m2,ixz_kg_m2,iyy_kg_m2,iyz_kg_m2,izz_kg_m2,mesh_volume_m3,density_estimate_kg_m3,assigned_material_name,tensor_physically_consistent,source_document_id
1333,1_1_02_eb461_502_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_14,assets/1_1_02_eb461_502_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.010039340782280859,-3.586426461437877e-16,8.806751077780196e-18,0.006147535551138196,0.12721393540202042,-0.22223596421881028,0.028249999999990595,2.210326047415242e-06,3.16440961795669e-09,0.0,2.1950472758632107e-06,0.0,4.27861811833164e-06,3.74193226570368e-06,2682.9295854164625,,True,b7094f2f67d456e424842e30
1334,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_112,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.12668212767808332,-0.22690803625377706,0.04937120096213749,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1335,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_111,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.1414982855415662,-0.23144352234491997,0.04073761191477744,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1336,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_112,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.14427923651162425,-0.2342858721946214,0.025362535246566946,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1337,1_2_16_001425_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__çð³ý_à_éì2_14,assets/1_2_16_001425_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__çð³ý_à_éì2.stl,vendor_motor_parts,0.005650791388921487,0.019710827212435496,0.029193947313439654,-0.001370346572845048,0.10151128023019987,-0.24297727125706012,0.028625381408376824,5.861088062380172e-07,1.1851487070701593e-07,-3.477754440213315e-08,5.863219974088678e-07,3.342008144736537e-08,1.1460091017245543e-06,2.10683307039721e-06,2682.125825875763,,True,b7094f2f67d456e424842e30
1338,revolve1_1_14,assets/revolve1_1.stl,separate_bearing_parts,0.0025808941287641892,3.4221896053592956e-18,4.50855964342779e-18,-9.041649675540525e-19,0.09815969361552805,-0.25066259223890885,0.02824999999999529,2.0906988509379785e-07,0.0,0.0,2.0906988509379798e-07,0.0,4.0702141010220996e-07,3.2848585175766894e-07,7856.941524130452,,True,90e95efa79c7cf10f5549d54
1339,cirpattern1_7_14,assets/cirpattern1_7.stl,separate_bearing_parts,0.0001284694723599898,-0.0025726433910913246,-0.01043762453733004,-3.239573485869483e-19,0.10204901485243091,-0.25463778337035275,0.037449648677236644,1.2747383394919987e-10,0.0,0.0,1.2747383394919987e-10,0.0,1.2747383394919982e-10,1.631367558714738e-08,7874.95568817144,,True,90e95efa79c7cf10f5549d54
1340,revolve3_1_14,assets/revolve3_1.stl,separate_bearing_parts,0.0007627277500685167,9.31352628334693e-19,9.116630120069628e-19,0.0019646723832599214,0.09956401163088897,-0.24928860952967374,0.028249999999995324,4.203917689001855e-08,0.0,0.0,4.2039176890018546e-08,0.0,8.39900202997911e-08,9.703949146599542e-08,7859.972662117585,,True,90e95efa79c7cf10f5549d54
1341,cirpattern1_8_14,assets/cirpattern1_8.stl,separate_bearing_parts,0.0001284694723599898,-0.0071285685760886204,-0.008046490542839279,-3.239573485869483e-19,0.09861361630557842,-0.2511265368045388,0.03898038720789618,1.274738339491999e-10,0.0,0.0,1.2747383394919992e-10,0.0,1.2747383394919987e-10,1.631367538754823e-08,7874.955784522164,,True,90e95efa79c7cf10f5549d54
1342,cirpattern1_11_14,assets/cirpattern1_11.stl,separate_bearing_parts,0.00012846947235998983,-0.008847076558356728,0.006106696027360029,-3.239573485869483e-19,0.09076488564230463,-0.24310451891882093,0.030187741656493496,1.2747383394919997e-10,0.0,0.0,1.2747383394919997e-10,0.0,1.2747383394920002e-10,1.6313675549085067e-08,7874.9557065449235,,True,90e95efa79c7cf10f5549d54
1343,cirpattern2_14,assets/cirpattern2.stl,separate_bearing_parts,6.447682549723187e-05,-1.861447870219261e-15,-1.2630904970899047e-16,0.00220448941067994,0.09973542920404982,-0.2491208948247364,0.028249999999996736,4.30832463485691e-09,0.0,0.0,4.308324634857926e-09,0.0,8.615135910928939e-09,8.189763014391634e-09,7872.856074580987,,True,90e95efa79c7cf10f5549d54
1344,cirpattern1_9_14,assets/cirpattern1_9.stl,separate_bearing_parts,0.00012846947235998983,-0.010051424608868239,-0.0038120025357071645,-3.239573485869483e-19,0.09507422954079682,-0.2475090061298771,0.03805292334440985,1.2747383394919987e-10,0.0,0.0,1.274738339491999e-10,0.0,1.2747383394919987e-10,1.6313675512680223e-08,7874.95572411831,,True,90e95efa79c7cf10f5549d54
1345,cirpattern1_3_14,assets/cirpattern1_3.stl,separate_bearing_parts,0.00012846947235998983,0.0106716203965541,0.0012957693127446897,-3.239573485869483e-19,0.1027961569529833,-0.2554014211547204,0.01978777758344865,1.2747383394919987e-10,0.0,0.0,1.2747383394919987e-10,0.0,1.274738339491998e-10,1.6313675419325952e-08,7874.955769182388,,True,90e95efa79c7cf10f5549d54
1346,cirpattern1_6_14,assets/cirpattern1_6.stl,separate_bearing_parts,0.0001284694723599898,0.00257264339109118,-0.010437624537330078,-3.239573485869483e-19,0.10459341677531096,-0.2572383615541993,0.03381138150240627,1.2747383394919997e-10,0.0,0.0,1.2747383394919997e-10,0.0,1.2747383394920002e-10,1.631367558714738e-08,7874.95568817144,,True,90e95efa79c7cf10f5549d54
1347,cirpattern1_5_14,assets/cirpattern1_5.stl,separate_bearing_parts,0.00012846947235998983,0.00712856857608851,-0.00804649054283938,-3.239573485869483e-19,0.10566393025705395,-0.25833251023452386,0.028899068847286137,1.2747383394919992e-10,0.0,0.0,1.2747383394919992e-10,0.0,1.2747383394919995e-10,1.631367538754823e-08,7874.955784522166,,True,90e95efa79c7cf10f5549d54
1348,revolve1_2_14,assets/revolve1_2.stl,separate_bearing_parts,0.0017875603307419146,3.7254812207917504e-19,-2.3248196583897076e-18,-5.732587536556652e-18,0.09815969361552805,-0.25066259223890885,0.028249999999995296,7.518736928316261e-08,0.0,0.0,7.518736928316266e-08,0.0,1.4297889999819628e-07,2.2752139446240923e-07,7856.669193530514,,True,90e95efa79c7cf10f5549d54
1349,revolve2_14,assets/revolve2.stl,separate_bearing_parts,0.00012846947235998983,0.0,0.010749999999999997,-3.239573485869483e-19,0.09284369825338985,-0.24522922833523805,0.020648602102238962,1.2747383394919992e-10,0.0,0.0,1.2747383394919992e-10,0.0,1.2747383394919992e-10,1.6313675712392897e-08,7874.955627712786,,True,90e95efa79c7cf10f5549d54
1350,cirpattern1_12_14,assets/cirpattern1_12.stl,separate_bearing_parts,0.00012846947235998983,-0.00499577409947039,0.009518652275772069,-3.239573485869483e-19,0.09098214726251483,-0.2433265773226544,0.025051842171050543,1.2747383394919992e-10,0.0,0.0,1.2747383394919992e-10,0.0,1.2747383394919992e-10,1.6313675368739867e-08,7874.955793601361,,True,90e95efa79c7cf10f5549d54
1351,cirpattern1_1_14,assets/cirpattern1_1.stl,separate_bearing_parts,0.00012846947235998983,0.00499577409947052,0.009518652275771998,-3.239573485869483e-19,0.09592307971704174,-0.24837659753901942,0.01798675068502794,1.2747383394920002e-10,0.0,0.0,1.2747383394920002e-10,0.0,1.2747383394920013e-10,1.6313675368739867e-08,7874.955793601361,,True,90e95efa79c7cf10f5549d54
1352,cirpattern1_2_14,assets/cirpattern1_2.stl,separate_bearing_parts,0.00012846947235998983,0.00884707655835682,0.00610669602735991,-3.239573485869483e-19,0.0995148424707174,-0.2520476605793229,0.017676086000313583,1.2747383394919997e-10,0.0,0.0,1.2747383394919997e-10,0.0,1.274738339492e-10,1.6313675549085063e-08,7874.955706544925,,True,90e95efa79c7cf10f5549d54
1353,cirpattern1_4_14,assets/cirpattern1_4.stl,separate_bearing_parts,0.0001284694723599898,0.0100514246088682,-0.0038120025357073,-3.239573485869483e-19,0.10501531356007857,-0.2576695731345849,0.023838062341379238,1.2747383394919987e-10,0.0,0.0,1.2747383394919987e-10,0.0,1.2747383394919982e-10,1.6313675512680226e-08,7874.955724118307,,True,90e95efa79c7cf10f5549d54
1354,revolve3_2_14,assets/revolve3_2.stl,separate_bearing_parts,0.000762727750068509,7.536556395297857e-19,9.116630120069715e-19,-0.0019646723832599236,0.09675537560016713,-0.25203657494814397,0.028249999999995265,4.203917689001809e-08,0.0,0.0,4.2039176890018076e-08,0.0,8.39900202997902e-08,9.703949146599543e-08,7859.972662117504,,True,90e95efa79c7cf10f5549d54
1355,mirror1_14,assets/mirror1.stl,separate_bearing_parts,6.447682549775924e-05,9.81138511381865e-17,2.629052823473247e-16,-0.002204489410681317,0.09658395802700437,-0.25220428965308134,0.02824999999999501,4.3083246348836545e-09,0.0,0.0,4.308324634883543e-09,0.0,8.61513591098127e-09,8.18976494689939e-09,7872.854216917409,,True,90e95efa79c7cf10f5549d54
1356,cirpattern1_10_14,assets/cirpattern1_10.stl,separate_bearing_parts,0.00012846947235998983,-0.01067162039655406,0.00129576931274484,-3.239573485869483e-19,0.09224168541166312,-0.2446139240279621,0.03487972788075118,1.2747383394919995e-10,0.0,0.0,1.2747383394919997e-10,0.0,1.2747383394919997e-10,1.631367541932595e-08,7874.95576918239,,True,90e95efa79c7cf10f5549d54
1357,1_1_31_eb463_510_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_15,assets/1_1_31_eb463_510_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.003575505293965178,-2.7315060254748863e-17,7.873576435762016e-16,0.0012771643572305625,0.07997447468980001,-0.19990288565362185,0.05152716435722359,7.574652128083713e-07,0.0,0.0,7.57465212808378e-07,0.0,1.5114087091854951e-06,1.3331368436788824e-06,2682.0242129820117,,True,b7094f2f67d456e424842e30
1358,1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_57,assets/1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.0001251760225275824,-0.0017244299369855568,4.301994363033133e-07,5.908153300215281e-07,0.060425830797433494,-0.19461965397695022,0.01314735488541497,1.4701007066345354e-10,-3.327071645877055e-13,-4.3546180126616626e-13,1.29287724369605e-09,1.2146236496910186e-14,1.2928563051173674e-09,4.669869596117045e-08,2680.5035976093454,,True,b7094f2f67d456e424842e30
1359,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_113,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.07182487169870966,-0.21898496890598762,0.050168517747585545,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1360,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_114,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.09923018469569456,-0.1921724547256846,0.05016851774758553,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1361,1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_58,assets/1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.0001251760225275824,-0.0017244299369855568,4.301994363033133e-07,5.908153300215281e-07,0.08525770636647177,-0.18035424176125422,0.013147354885414944,1.4701007066345354e-10,-3.327071645877055e-13,-4.3546180126616626e-13,1.29287724369605e-09,1.2146236496910186e-14,1.2928563051173674e-09,4.669869596117045e-08,2680.5035976093454,,True,b7094f2f67d456e424842e30
1362,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_113,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.07202869442805238,-0.18010954303794985,0.04275001985292389,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1363,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_114,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.0883519663707908,-0.18028836376282895,0.04275001985292384,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1364,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_115,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.06018113207412918,-0.20784866591536977,0.042750019852923864,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1365,1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_59,assets/1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.0001251760225275824,-0.0017244299369855568,4.301994363033133e-07,5.908153300215281e-07,0.07469124301312915,-0.2194515295459885,0.01314735488541497,1.4701007066345354e-10,-3.327071645877055e-13,-4.3546180126616626e-13,1.29287724369605e-09,1.2146236496910186e-14,1.2928563051173674e-09,4.669869596117045e-08,2680.5035976093454,,True,b7094f2f67d456e424842e30
1366,1_1_06_eb463_507_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__çð³ý_à_éì1_15,assets/1_1_06_eb463_507_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__çð³ý_à_éì1.stl,vendor_motor_parts,0.021834137619844866,0.0004012204503875667,8.736567573188433e-09,0.00476273533540386,0.0798249823933589,-0.1995305552852787,0.027012735335396512,7.3622577264053095e-06,5.003486689893402e-14,9.296968633897761e-08,7.177823787656781e-06,-1.8635080240921887e-12,1.0303171059560452e-05,8.136051779312388e-06,2683.628154304859,,True,b7094f2f67d456e424842e30
1367,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_115,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.06089239143743436,-0.19175328266253056,0.05016851774758551,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1368,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_116,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.06035995279900861,-0.19152539397263102,0.04275001985292379,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1369,1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_60,assets/1_2_05_000608_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.0001251760225275824,-0.0017244299369855568,4.301994363033133e-07,5.908153300215281e-07,0.0995231185821674,-0.20518611733029246,0.013147354885414957,1.4701007066345354e-10,-3.327071645877055e-13,-4.3546180126616626e-13,1.29287724369605e-09,1.2146236496910186e-14,1.2928563051173674e-09,4.669869596117045e-08,2680.5035976093454,,True,b7094f2f67d456e424842e30
1370,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_116,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.08770490561773697,-0.21915859565951593,0.05016851774758553,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1371,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_117,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.07159698300881034,-0.219517407544414,0.04275001985292381,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1372,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_117,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.060718764683906384,-0.2076333165815578,0.050168517747585566,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1373,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_118,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.08792025495154857,-0.21969622826929297,0.04275001985292383,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1374,1_1_06_eb463_509_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_15,assets/1_1_06_eb463_509_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.006371665639530841,0.00013994576758433452,9.862013103342203e-06,0.0011128094560400818,0.08002036848211645,-0.1997703117610403,0.009862809456032538,1.0044230303899307e-06,2.6524788467401333e-08,1.2797173443951157e-10,1.0140751643727678e-06,-1.0029343708491859e-10,2.0034086306679993e-06,2.375886612947444e-06,2681.8054383607005,,True,b7094f2f67d456e424842e30
1375,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_119,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.09958899658059253,-0.20828037733461185,0.04275001985292382,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1376,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_118,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.09905655794216692,-0.2080524886447121,0.050168517747585545,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1377,1_1_02_eb461_502_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_15,assets/1_1_02_eb461_502_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,0.010039340782280859,-3.586426461437877e-16,8.806751077780196e-18,0.006147535551138196,0.07997447468980069,-0.19990288565362163,0.046397535551131124,2.210326047415242e-06,3.16440961795669e-09,0.0,2.1950472758632107e-06,0.0,4.27861811833164e-06,3.74193226570368e-06,2682.9295854164625,,True,b7094f2f67d456e424842e30
1378,1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_120,assets/1_2_05_000438_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,3.7452900945165836e-05,-0.00048691546990284665,7.741652882946419e-07,1.9852930949355682e-08,0.09976781730547188,-0.19195710539187286,0.04275001985292383,3.721241491408982e-11,-6.775570722596493e-14,-1.2732964723639204e-14,7.409641321462231e-11,-2.525162931499824e-15,7.409912479287198e-11,1.3966815926753484e-08,2681.5632955700858,,True,b7094f2f67d456e424842e30
1379,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_119,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.08812407768089092,-0.18082080240125498,0.050168517747585566,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1380,1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1_120,assets/1_2_05_000555_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__êäèë1.stl,vendor_motor_parts,5.05564929384142e-05,-0.0005885177475925705,5.704958175487715e-07,1.304831538170157e-07,0.07224404376186415,-0.18064717564772706,0.05016851774758561,4.248449341343423e-11,-1.044328441854737e-13,-2.989204937804672e-14,1.9784970084350223e-10,-7.395239804311774e-15,1.9784623482054316e-10,1.884688014215633e-08,2682.4860431584343,,True,b7094f2f67d456e424842e30
1381,1_2_16_001425_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__çð³ý_à_éì2_15,assets/1_2_16_001425_fl46blw10_48v_5n_m_de_2__fl46blw10_48v_5n_m_de__çð³ý_à_éì2.stl,vendor_motor_parts,0.005650791388921487,0.019710827212435496,0.029193947313439654,-0.001370346572845048,0.08109412265123217,-0.20287041922231047,0.013520349772853591,5.861088062380172e-07,1.1851487070701593e-07,-3.477754440213315e-08,5.863219974088678e-07,3.342008144736537e-08,1.1460091017245543e-06,2.10683307039721e-06,2682.125825875763,,True,b7094f2f67d456e424842e30
1382,revolve1_1_15,assets/revolve1_1.stl,separate_bearing_parts,0.0025808941287641892,3.4221896053592956e-18,4.50855964342779e-18,-9.041649675540525e-19,0.07997447468980443,-0.1999028856536234,0.005749999999992447,2.0906988509379785e-07,0.0,0.0,2.0906988509379798e-07,0.0,4.0702141010220996e-07,3.2848585175766894e-07,7856.941524130452,,True,90e95efa79c7cf10f5549d54
1383,cirpattern1_7_15,assets/cirpattern1_7.stl,separate_bearing_parts,0.0001284694723599898,-0.0025726433910913246,-0.01043762453733004,-3.239573485869483e-19,0.0875721200117236,-0.1922977370316488,0.00574999999999298,1.2747383394919987e-10,0.0,0.0,1.2747383394919987e-10,0.0,1.2747383394919982e-10,1.631367558714738e-08,7874.95568817144,,True,90e95efa79c7cf10f5549d54
1384,revolve3_1_15,assets/revolve3_1.stl,separate_bearing_parts,0.0007627277500685167,9.31352628334693e-19,9.116630120069628e-19,0.0019646723832599214,0.07997447468980438,-0.19990288565362352,0.00771467238325237,4.203917689001855e-08,0.0,0.0,4.2039176890018546e-08,0.0,8.39900202997911e-08,9.703949146599542e-08,7859.972662117585,,True,90e95efa79c7cf10f5549d54
1385,cirpattern1_8_15,assets/cirpattern1_8.stl,separate_bearing_parts,0.0001284694723599898,-0.0071285685760886204,-0.008046490542839279,-3.239573485869483e-19,0.09023614431234203,-0.19669966281437357,0.005749999999992819,1.274738339491999e-10,0.0,0.0,1.2747383394919992e-10,0.0,1.2747383394919987e-10,1.631367538754823e-08,7874.955784522164,,True,90e95efa79c7cf10f5549d54
1386,cirpattern1_11_15,assets/cirpattern1_11.stl,separate_bearing_parts,0.00012846947235998983,-0.008847076558356728,0.006106696027360029,-3.239573485869483e-19,0.08439125001821886,-0.20970363030381772,0.005749999999992057,1.2747383394919997e-10,0.0,0.0,1.2747383394919997e-10,0.0,1.2747383394920002e-10,1.6313675549085067e-08,7874.9557065449235,,True,90e95efa79c7cf10f5549d54
